hotel_name,rating,description,address,url,city,latitude,longitude
Hôtel Princes de Catalogne,8.4,"Situated on a quiet square in picturesque Collioure, this hotel is located a 400 metres from the beach. The hotel was renovated in early 2021 and features a contemporary style.

All rooms at the Hôtel Princes de Catalogne are air-conditioned and have views of the mountains, Fort Miradou or of a quiet street. They are equipped with TV and free Wi-Fi internet access.

Staff at the Hôtel Princes will be happy to help you organise excursions, guided visits or other activities such as seawater therapy and climbing.","Rue Des Palmiers, 66190 Collioure, France",https://www.booking.com/hotel/fr/princes-de-catalogne.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9jb2xsaW91cmVIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aojy5NEGwAIB0gIkZDE2YzE4NjgtYzY4OS00OTI0LTk0NDItMTk4YWI1NTRkOTdi2AIB4AIB&sid=12a55688e1d2b6894e10ab33ddcb4a62&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1782135050&srpvid=a9d55f04708c06f8&type=total&ucfs=1&,Collioure,42.525914313393564,3.0826815962791443
Ibis Budget Marseille Timone,6.9,"Ibis Budget Marseille Timone is located in Marseille, a 5-minute walk from Vallier Stadium. Free WiFi access is available. Private bathroom also comes with a shower. The property is 3 km from Le Dôme Concert Hall, Vélodrome Stadium and Parc Chanot.

The hotel is 500 metres from La Timone Metro Station, 1.7 km from Castellane Metro Station and 2.1 km from Vieux Port Metro station. Marseille Provence Airport is 22 km away.","69, Boulevard Sakakini, Saint-Pierre, 13005 Marseille, France",https://www.booking.com/hotel/fr/ibis-budget-marseille-timone.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aob05NEGwAIB0gIkZmY4ZGI5MzctZjU3Mi00YTVlLTgyMGMtNzcwOTM1ZmViNzNi2AIB4AIB&sid=12a55688e1d2b6894e10ab33ddcb4a62&dist=0&group_adults=2&group_children=0&hapos=25&hpos=25&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1782135304&srpvid=0cab5f83d6ba0a1f&type=total&ucfs=1&,Marseille,43.295242,5.400739
Maison Olea,9.6,"Maison Olea in Marseille offers a recently renovated bed and breakfast with a garden and terrace. Guests enjoy free WiFi, private bathrooms with walk-in showers, and work desks.","7 Adolphe Thiers, 13001 Marseille, France",https://www.booking.com/hotel/fr/maison-olea-marseille.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aob05NEGwAIB0gIkZmY4ZGI5MzctZjU3Mi00YTVlLTgyMGMtNzcwOTM1ZmViNzNi2AIB4AIB&sid=12a55688e1d2b6894e10ab33ddcb4a62&dist=0&group_adults=2&group_children=0&hapos=24&hpos=24&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1782135304&srpvid=0cab5f83d6ba0a1f&type=total&ucfs=1&,Marseille,43.2981427,5.3854381
The People - Marseille,8.4,"The People - Marseille offers comfortable hostel rooms with air-conditioning, private bathrooms, and soundproofing. Guests enjoy free WiFi, a terrace, and a bar for relaxation.","7 rue Jean-Marc Cathala, 13001 Marseille, France",https://www.booking.com/hotel/fr/the-people-hostel-marseille.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aob05NEGwAIB0gIkZmY4ZGI5MzctZjU3Mi00YTVlLTgyMGMtNzcwOTM1ZmViNzNi2AIB4AIB&sid=12a55688e1d2b6894e10ab33ddcb4a62&dist=0&group_adults=2&group_children=0&hapos=23&hpos=23&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1782135304&srpvid=0cab5f83d6ba0a1f&type=total&ucfs=1&,Marseille,43.301105,5.371282
Hôtel Hermès,8.1,"Hôtel Hermès is just 35 metres from the Vieux Port in central Marseilles. It offers a roof-top terrace with panoramic views of the harbour and the city, and free Wi-Fi.

Each guest room at the Hermès has a partial view of the Vieux Port. They are soundproofed and feature flat-screen TVs with satellite channels and private bathrooms.

The hotel staff are available to assist you 24 hours a day. Guests can enjoy a buffet breakfast every morning, served in the dining room.

The Vieux-Port Hotel de Ville Metro Station is just a 3-minute walk from the Hermès hotel. The Saint Charles SNCF Train Station is a 20-minute walk away.","2 rue Bonneterie, 13002 Marseille, France",https://www.booking.com/hotel/fr/hermes.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aob05NEGwAIB0gIkZmY4ZGI5MzctZjU3Mi00YTVlLTgyMGMtNzcwOTM1ZmViNzNi2AIB4AIB&sid=12a55688e1d2b6894e10ab33ddcb4a62&dist=0&group_adults=2&group_children=0&hapos=22&hpos=22&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1782135304&srpvid=0cab5f83d6ba0a1f&type=total&ucfs=1&,Marseille,43.29655283229883,5.371883288025856
hôtel des reformés,7.8,"hôtel des reformés in Marseille offers family rooms with air-conditioning, private bathrooms, work desks, and TVs. Each room includes a wardrobe and free toiletries.","01 rue dugesclin, 13001 Marseille, France",https://www.booking.com/hotel/fr/des-reformes-marseille5.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aob05NEGwAIB0gIkZmY4ZGI5MzctZjU3Mi00YTVlLTgyMGMtNzcwOTM1ZmViNzNi2AIB4AIB&sid=12a55688e1d2b6894e10ab33ddcb4a62&dist=0&group_adults=2&group_children=0&hapos=21&hpos=21&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1782135304&srpvid=0cab5f83d6ba0a1f&type=total&ucfs=1&,Marseille,43.2984222177339,5.38545155946772
Appartement lumineux du Panier proche Cathedrale et MuCem,6.7,"The apartment offers streaming services, a washing machine, and a fully equipped kitchen with a refrigerator, microwave, electric kettle, and kitchenware. Additional features include a dining table, wardrobe, and free toiletries.","Rue Sainte-Françoise 11, 13002 Marseille, France",https://www.booking.com/hotel/fr/appartement-lumineux-du-panier-proche-cathedrale-et-mucem.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aob05NEGwAIB0gIkZmY4ZGI5MzctZjU3Mi00YTVlLTgyMGMtNzcwOTM1ZmViNzNi2AIB4AIB&sid=12a55688e1d2b6894e10ab33ddcb4a62&dist=0&group_adults=2&group_children=0&hapos=20&hpos=20&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1782135304&srpvid=0cab5f83d6ba0a1f&type=total&ucfs=1&,Marseille,43.2979962,5.3661184
Hotel Relax,7.2,"Hotel Relax is set in Marseille, a 2-minute walk from the Old Port.

Each room is fitted with a flat-screen TV and a private bathroom with a shower. Extras include free toiletries and a hairdryer. Hotel Relax features free WiFi throughout the property.

There is a 24-hour front desk at the property.

Velodrome Stadium is 4 km from Hotel Relax, while La Canebiere is 700 metres away. Marseille Provence Airport is 27 km from the property.","4 Rue Corneille, 13001 Marseille, France",https://www.booking.com/hotel/fr/relax-marseille1.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aob05NEGwAIB0gIkZmY4ZGI5MzctZjU3Mi00YTVlLTgyMGMtNzcwOTM1ZmViNzNi2AIB4AIB&sid=12a55688e1d2b6894e10ab33ddcb4a62&dist=0&group_adults=2&group_children=0&hapos=19&hpos=19&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1782135304&srpvid=0cab5f83d6ba0a1f&type=total&ucfs=1&,Marseille,43.29360577307736,5.375497673016298
Hôtel Ligo by HappyCulture,8.6,"Hôtel Ligo by HappyCulture in Marseille offers family rooms with air-conditioning, private bathrooms, and modern amenities including TV, electric kettle, and wardrobe. Each room features a bath or shower, ensuring a pleasant stay.","14-16 Rue Jean Trinquet, 13002 Marseille, France",https://www.booking.com/hotel/fr/ligo-by-happyculture-marseille4.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aob05NEGwAIB0gIkZmY4ZGI5MzctZjU3Mi00YTVlLTgyMGMtNzcwOTM1ZmViNzNi2AIB4AIB&sid=12a55688e1d2b6894e10ab33ddcb4a62&dist=0&group_adults=2&group_children=0&hapos=18&hpos=18&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1782135304&srpvid=0cab5f83d6ba0a1f&type=total&ucfs=1&,Marseille,43.301265,5.370879
ibis Marseille Centre Gare Saint Charles,7.7,"ibis Marseille Gare Saint Charles is 1.6 km from the Vieux Port and Joliette district. The hotel offers a bar with a terrace equipped with a boules court and free boules. Free WiFi access and a 24-hour reception are also available.

The air-conditioned rooms are equipped with a wardrobe, a desk and have a flat-screen TV with cable channels. The private bathroom has a shower, a hairdryer and free toiletries.

A buffet breakfast composed of sweet and savoury dishes such as eggs, fruit salad, yogurts and juices is served every day. Pastries baked on site and fresh French Madeleine cakes are also on offer, as well as a hot beverage and a piece of fruit to take away. Outside of regular breakfast hours guests can also enjoy a lighter option, available from 04:00. Guests can buy transportation tickets and city passes for several attractions on site.

Meeting rooms are available at the property. The hotel is less than 50 metres from the Marseille Saint Charles Train Station and the Saint Charles Metro Stop with access to lines 1 and 2. It is 25 km from Marseille-Marignane Airport. Notre-Dame de la Garde basilica is 3 km away","1 Square Narvick, 13001 Marseille, France",https://www.booking.com/hotel/fr/ibis-marseille-gare-saint-charles.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aob05NEGwAIB0gIkZmY4ZGI5MzctZjU3Mi00YTVlLTgyMGMtNzcwOTM1ZmViNzNi2AIB4AIB&sid=12a55688e1d2b6894e10ab33ddcb4a62&dist=0&group_adults=2&group_children=0&hapos=17&hpos=17&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1782135304&srpvid=0cab5f83d6ba0a1f&type=total&ucfs=1&,Marseille,43.302943517277306,5.382228344569739
bambou house x Jardin calme centre-ville,6.2,"bambou house x Jardin calme centre-ville in Marseille offers a spacious apartment with family rooms. Guests enjoy a terrace and a garden, providing relaxing outdoor spaces.","4 Rue Danton, 13003 Marseille, France",https://www.booking.com/hotel/fr/2p-jardin-calme-centre-ville.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aob05NEGwAIB0gIkZmY4ZGI5MzctZjU3Mi00YTVlLTgyMGMtNzcwOTM1ZmViNzNi2AIB4AIB&sid=12a55688e1d2b6894e10ab33ddcb4a62&dist=0&group_adults=2&group_children=0&hapos=16&hpos=16&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1782135304&srpvid=0cab5f83d6ba0a1f&type=total&ucfs=1&,Marseille,43.3132197,5.3818499
ibis Marseille Centre Euromed,8.1,"Request Type : Property Description
From the bedrooms to the ground floor, our hotel has been completely renovated. We are now ready to welcome you in a fully revitalized and improved setting for your comfort.

Just 2 km from the Old Port, the ibis Marseille Euroméditerranée hotel offers modern accommodation with a 24-hour reception, free newspapers and free WiFi. It also has a restaurant, a bar and a terrace.
The new restaurant concept is called T.A.T.A. Euromed and was designed to satisfy your appetite for authentic Mediterranean cuisine. Whether dining solo or with friends, enjoy flavourful dishes all made on our premises. Open 7 days a week, our Joliette restaurant-bar and its sunny terrace provide a lively destination for eating, drinking or catching up on work.

The air-conditioned hotel’s rooms feature a TV with satellite and cable channels. They all have an en suite bathroom with hairdryer and shower.

A buffet breakfast composed of sweet and savoury dishes such as eggs, fruit salad, yogurts and juices is served every day. Pastries baked on site and fresh French Madeleine cakes are also on offer, as well as a hot beverage and a piece of fruit to take away. Outside of regular breakfast hours guests can also enjoy a lighter option, available from 04:00 a.m.

Bus lines, a metro station and a tram stop can be found within 400 metres of the property and allow guests to easily access Saint-Charles train station, the city centre and the Old Port. Parc Chanot Exhibition Centre and the Catalans Beaches are 4 km away, while Notre-Dame de la Garde is 3.5 km away. Underground public parking is available nearby at a discounted cost.

Marseille-Marignane Airport is 23 km away.","25 Boulevard de Dunkerque, 13002 Marseille, France",https://www.booking.com/hotel/fr/ibis-euromediterranee.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aob05NEGwAIB0gIkZmY4ZGI5MzctZjU3Mi00YTVlLTgyMGMtNzcwOTM1ZmViNzNi2AIB4AIB&sid=12a55688e1d2b6894e10ab33ddcb4a62&dist=0&group_adults=2&group_children=0&hapos=15&hpos=15&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1782135304&srpvid=0cab5f83d6ba0a1f&type=total&ucfs=1&,Marseille,43.307901002933846,5.36782017175824
Grand Hotel Beauvau Marseille Vieux-Port - MGallery Collection,8.6,"Grand Hôtel Beauvau Marseille Vieux Port - MGallery is an elegant 4-star hotel in the centre of Marseille. Grand Hotel Beauvau’s bar, Le Beauvau, invites guests to enjoy a drink while looking out over Vieux Port and the Mediterranean Sea. Free WiFi access is available.

Decorated with Empire or Napoleon III furniture, rooms and suites at Grand Hôtel Beauvau Marseille Vieux Port - MGallery are air-conditioned and offer satellite and cable TV. The private bathrooms feature a bath and shower, large mirror, hairdryer, bathrobes, slippers and toiletries.

A Provencal-style Breakfast featuring local produce is served daily in the comfort of your room or in the breakfast room, which offers views of the port. A variety of hot meals and cold snacks are also available with 24-hour room service.

The front desk is open 24 hours a day and guests will be welcomed in French, Italian, Spanish or English.","4 Rue Beauvau, 13001 Marseille, France",https://www.booking.com/hotel/fr/hotel-1293-grand-hotel-beauvau-marseille-vieux-port-mgallery-collection.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aob05NEGwAIB0gIkZmY4ZGI5MzctZjU3Mi00YTVlLTgyMGMtNzcwOTM1ZmViNzNi2AIB4AIB&sid=12a55688e1d2b6894e10ab33ddcb4a62&dist=0&group_adults=2&group_children=0&hapos=14&hpos=14&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1782135304&srpvid=0cab5f83d6ba0a1f&type=total&ucfs=1&,Marseille,43.29507835603476,5.375010073184967
Hotel Gambetta,3.7,"Hotel Gambetta in Marseille offers private bathrooms with city views, free toiletries, showers, TVs, and wardrobes. Each room ensures a pleasant stay with modern amenities.","49 Allée Léon Gambetta, 13001 Marseille, France",https://www.booking.com/hotel/fr/gambetta-marseille1.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aob05NEGwAIB0gIkZmY4ZGI5MzctZjU3Mi00YTVlLTgyMGMtNzcwOTM1ZmViNzNi2AIB4AIB&sid=12a55688e1d2b6894e10ab33ddcb4a62&dist=0&group_adults=2&group_children=0&hapos=13&hpos=13&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1782135304&srpvid=0cab5f83d6ba0a1f&type=total&ucfs=1&,Marseille,43.2992907,5.3837702
Studio cosy au cœur du centre ville idéal pour visiter Marseille,8.7,"Studio cosy au cœur du centre ville idéal pour visiter Marseille offers a one-bedroom apartment in Marseille city centre. The property features a lift, ensuring easy access to the second floor.","2 ème étage 1 Rue de Bir Hakeim, 13001 Marseille, France",https://www.booking.com/hotel/fr/studio-cosy-au-coeur-du-centre-ville-ideal-pour-visiter-marseille.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aob05NEGwAIB0gIkZmY4ZGI5MzctZjU3Mi00YTVlLTgyMGMtNzcwOTM1ZmViNzNi2AIB4AIB&sid=12a55688e1d2b6894e10ab33ddcb4a62&dist=0&group_adults=2&group_children=0&hapos=12&hpos=12&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1782135304&srpvid=0cab5f83d6ba0a1f&type=total&ucfs=1&,Marseille,43.2969631,5.3770193
HOTEL SYLVABELLE,5.2,"Hotel Sylvabelle in Marseille offers family rooms with private bathrooms, free toiletries, showers, TVs, and tiled floors. Each room includes a wardrobe for added convenience.","63 Rue Sylvabelle, Castellane et Préfecture, 13006 Marseille, France",https://www.booking.com/hotel/fr/sylvabelle-marseille12.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aob05NEGwAIB0gIkZmY4ZGI5MzctZjU3Mi00YTVlLTgyMGMtNzcwOTM1ZmViNzNi2AIB4AIB&sid=12a55688e1d2b6894e10ab33ddcb4a62&dist=0&group_adults=2&group_children=0&hapos=11&hpos=11&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1782135304&srpvid=0cab5f83d6ba0a1f&type=total&ucfs=1&,Marseille,43.288849,5.377536
Ibis Marseille Centre Prefecture,7.3,"Located in the 6th district of Marseille, Ibis Marseille Centre Prefectureoffers free WiFi access and a 24-hour front desk. It is a 12-minute walk from the Vieux Port, and 3 km from the Velodrome Stadium.

Rooms at Ibis Marseille Centre Prefecturecan be accessed by an elevator and are equipped with a satellite TV, desk and wardrobe. Rooms have an en suite bathroom with a shower and toilet.

Breakfast is served daily for a supplement and guests can find restaurants, bars and shops nearby, the hotel also offers catering services for groups, upon request and subject to availability . Newspapers are available daily for guests.

Marseille Saint Charles Train Station is 1.5 km away and can be accessed by metro with two stops located within 350 metres of the hotel. Marseille Airport is 27 km away. Private underground parking is available for a supplement.

Secure private parking is available subject to availability and an additional charge of EUR 15 per night, payable on site. Please note that the maximum height is 1.90 meters.

Our hotel is labeled Green Key. An international label that certifies environmentally friendly tourist accommodation. Learn more, click this link: https://www.laclefverte.org/","13 Rue Lafon, Castellane et Préfecture, 13006 Marseille, France",https://www.booking.com/hotel/fr/premiere-classe-marseille-centre-xml.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aob05NEGwAIB0gIkZmY4ZGI5MzctZjU3Mi00YTVlLTgyMGMtNzcwOTM1ZmViNzNi2AIB4AIB&sid=12a55688e1d2b6894e10ab33ddcb4a62&dist=0&group_adults=2&group_children=0&hapos=10&hpos=10&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1782135304&srpvid=0cab5f83d6ba0a1f&type=total&ucfs=1&,Marseille,43.291553228272214,5.381971076130867
Elégant studio au cœur de la ville,8.0,"Elégant studio au cœur de la ville in Marseille offers free WiFi and private check-in and check-out services. The apartment includes a kitchenette with a coffee machine, refrigerator, microwave, stovetop, and dining area.","1 20 Rue du Musée, 13001 Marseille, France",https://www.booking.com/hotel/fr/elegant-studio-au-coeur-de-la-ville-marseille.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aob05NEGwAIB0gIkZmY4ZGI5MzctZjU3Mi00YTVlLTgyMGMtNzcwOTM1ZmViNzNi2AIB4AIB&sid=12a55688e1d2b6894e10ab33ddcb4a62&dist=0&group_adults=2&group_children=0&hapos=9&hpos=9&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1782135304&srpvid=0cab5f83d6ba0a1f&type=total&ucfs=1&,Marseille,43.2960933,5.3791556
studio idealement situé,10,"Studio idealement situé in Marseille offers free WiFi, a washing machine, a fully equipped kitchen, and a TV. The apartment includes one bedroom and one bathroom, ensuring comfort for all guests.","3 eme etage 32 Rue Tapis Vert, 13001 Marseille, France",https://www.booking.com/hotel/fr/studio-idealement-situe-marseille.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aob05NEGwAIB0gIkZmY4ZGI5MzctZjU3Mi00YTVlLTgyMGMtNzcwOTM1ZmViNzNi2AIB4AIB&sid=12a55688e1d2b6894e10ab33ddcb4a62&dist=0&group_adults=2&group_children=0&hapos=8&hpos=8&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1782135304&srpvid=0cab5f83d6ba0a1f&type=total&ucfs=1&,Marseille,43.2983657,5.3786347
Orus Corner - plage à 5 minutes à pied,9.2,"Orus Corner in Marseille offers a one-bedroom apartment with a living room. The property features a fully equipped kitchen, washing machine, and free WiFi. Guests can enjoy garden views from the balcony or relax in the seating area.","Batiment F9 rdc surélevé côté droit 25 Boulevard du Collet, 13008 Marseille, France",https://www.booking.com/hotel/fr/orus-corner-plage-a-5-minutes-a-pied.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aob05NEGwAIB0gIkZmY4ZGI5MzctZjU3Mi00YTVlLTgyMGMtNzcwOTM1ZmViNzNi2AIB4AIB&sid=12a55688e1d2b6894e10ab33ddcb4a62&dist=0&group_adults=2&group_children=0&hapos=7&hpos=7&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1782135304&srpvid=0cab5f83d6ba0a1f&type=total&ucfs=1&,Marseille,43.2502048,5.3799196
Novotel Marseille Centre Prado Vélodrome,8.0,"Novotel Marseille Centre Prado is located in one of Marseilles’ business districts. It is 50 metres from the Périer Metro Station providing access to all areas of the city, and 1.5 km from the Orange Velodrome Stadium.

Air-conditioned guest rooms feature a flat-screen TV with satellite channels and a mini-fridge. There are also facilities for making tea and coffee, and the bathrooms include a hairdryer and free toiletries. Free Wi-Fi access is provided.

The restaurant Novotel Café offers a menu of seasonal produce and daily specials featuring original and modern cuisine with a selection of salads, sandwiches, meals and desserts. Guests can have a professional meeting, or enjoy a glass of wine in the open space.

Centre de Congrès is 1 km away and the hotel is 2 km from the Old Port and La Canebière Boulevard; all of which are accessible by transit.

Marseille Saint-Charles Train Station is a 10-minute drive away and Marseille Airport is a 30-minute drive away. Marseille Chanot Exposition Centre is 1.2 km away. Paid public parking is available nearby with charging stations for electric cars available.","103, Avenue du Prado, 13008 Marseille, France",https://www.booking.com/hotel/fr/novotel-marseille-centre-prado.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aob05NEGwAIB0gIkZmY4ZGI5MzctZjU3Mi00YTVlLTgyMGMtNzcwOTM1ZmViNzNi2AIB4AIB&sid=12a55688e1d2b6894e10ab33ddcb4a62&dist=0&group_adults=2&group_children=0&hapos=6&hpos=6&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1782135304&srpvid=0cab5f83d6ba0a1f&type=total&ucfs=1&,Marseille,43.28068115402996,5.387088060379028
"Dual Views, Sunny Balcony and Parking near the Beach",,"Dual Views, Sunny Balcony and Parking near the Beach offers a spacious apartment in Marseille city centre. The property features two bedrooms, a living room, and a fully equipped kitchen.","39 Avenue de la Corse, 13007 Marseille, France",https://www.booking.com/hotel/fr/dual-views-balcony-ac-amp-parking-near-the-beach.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aob05NEGwAIB0gIkZmY4ZGI5MzctZjU3Mi00YTVlLTgyMGMtNzcwOTM1ZmViNzNi2AIB4AIB&sid=12a55688e1d2b6894e10ab33ddcb4a62&dist=0&group_adults=2&group_children=0&hapos=5&hpos=5&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1782135304&srpvid=0cab5f83d6ba0a1f&type=total&ucfs=1&,Marseille,43.2891359,5.3629044
ibis Styles Marseille Palais des Congrès Vélodrome,8.6,"Located 1 km from the Orange Velodrome in South Marseille, the ibis Styles Marseille Velodrome Convention Center has air-conditioned rooms with free Wi-Fi, Canal+, and satellite TV.

The on-site restaurant serves a buffet breakfast and traditional French cuisine for lunch and dinner. Guests can relax in the evenings in the property’s spacious bar.

The property offers a 24-hour front desk and meeting facilities.

The ibis Styles Marseille Velodrome Convention Center is 3 km from Marsaille's Vieux Port and 2 km from the nearest beach. The hotel has a car park.","162 Boulevard Rabatau Daniel Matalon, 13010 Marseille, France",https://www.booking.com/hotel/fr/ibis-styles-marseille-palais-des-congres-velodrome.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aob05NEGwAIB0gIkZmY4ZGI5MzctZjU3Mi00YTVlLTgyMGMtNzcwOTM1ZmViNzNi2AIB4AIB&sid=12a55688e1d2b6894e10ab33ddcb4a62&dist=0&group_adults=2&group_children=0&hapos=4&hpos=4&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1782135304&srpvid=0cab5f83d6ba0a1f&type=total&ucfs=1&,Marseille,43.28066065110931,5.399563014507294
